price,distance_from_CBD,distance_from_closest_private_school,distance_from_closest_public_school,distance_from_closest_station,Violent.Crime,Non.Violent.Crime,Drug.offences,predicted,residuals
735000,31.71340216,0.831,0.789,0.816,1524,26762,712,731637.7124456207,3362.287554368597
700000,29.91483731,0.35,0.834,2.06,1524,26762,712,772288.7319474921,-72288.73194750272
855000,29.57003163,1.074,0.378,0.768,1524,26762,712,731610.592964886,123389.40703510266
690000,31.82227969,1.507,0.522,1.671,1524,26762,712,727525.488383817,-37525.488383827986
635000,29.09404266,1.029,0.354,1.02,1524,26762,712,739081.545167207,-104081.54516721808
825000,31.98135697,0.867,0.63,0.829,1524,26762,712,723053.4144653887,101946.58553460069
795000,31.3306619,0.355,0.842,0.412,1524,26762,712,735022.9517553253,59977.04824466406
710000,31.61270601,1.478,0.657,1.463,1524,26762,712,731633.7577146976,-21633.75771470832
650000,30.85499907,0.619,0.699,1.609,1524,26762,712,749632.2081220518,-99632.20812206215
666000,31.65825097,0.801,0.803,0.79,1524,26762,712,732524.392731651,-66524.39273166168
740000,30.97535061,1.047,1.119,1.088,1524,26762,712,753057.2418005406,-13057.241800551288
835000,31.50512627,1.072,0.426,1.413,1524,26762,712,726465.1140509397,108534.88594904989
695000,29.39627921,0.703,0.425,1.422,1524,26762,712,748189.934725882,-53189.934725892716
1381000,29.32736205,0.452,1.071,2.436,1524,26762,712,791399.8369440313,589600.1630559579
761000,31.76733262,1.198,0.525,1.759,1524,26762,712,732177.9764457475,28822.023554242056
720000,31.37681545,1.172,0.807,1.18,1524,26762,712,737835.5300079961,-17835.530008006936
790000,30.69128045,1.086,0.975,1.363,1524,26762,712,753842.0022957909,36157.997704198286
795000,31.62257395,0.831,0.85,0.824,1524,26762,712,734903.9101806139,60096.089819375404
740000,29.7058545,0.085,1.106,2.353,1524,26762,712,791403.0127148808,-51403.0127148912
450000,30.41344886,0.823,0.865,0.318,1524,26762,712,738361.2251516201,-288361.2251516312
1180000,29.08379052,0.543,0.6,1.179,1524,26762,712,755353.004697751,424646.995302238
750000,31.54339168,0.603,0.753,0.606,1524,26762,712,730524.1720576021,19475.827942387215
692000,30.98284836,0.697,0.543,1.834,1524,26762,712,745256.3608782839,-53256.36087829444
575000,29.67526331,0.228,1.239,2.605,1524,26762,712,799393.7852917211,-224393.785291732
690000,29.91260824,0.455,0.721,1.947,1524,26762,712,765302.294103039,-75302.29410304972
760000,31.15275752,1.162,0.665,1.371,1524,26762,712,737320.6075300204,22679.392469968887
720000,29.74013818,0.602,0.095,1.218,1524,26762,712,730236.8209103472,-10236.820910357803
632000,30.68628204,0.691,0.189,2.323,1524,26762,712,741718.5191505861,-109718.5191505968
902000,31.16483688,1.21,0.73,1.304,1524,26762,712,738276.190281936,163723.80971805306
705000,28.53884512,1.012,0.335,1.236,1524,26762,712,746639.8645550888,-41639.86455510018
735000,30.26465872,0.451,0.733,0.582,1524,26762,712,741869.4708492332,-6869.470849244209
646500,30.0255999,0.704,0.206,1.239,1524,26762,712,731453.3683095996,-84953.36830961064
385000,29.23157091,0.729,0.486,0.835,1524,26762,712,742778.634437989,-357778.6344380002
760000,31.50582779,0.942,0.264,1.524,1524,26762,712,723050.3388841795,36949.661115809904
685000,31.77355675,0.666,0.61,0.641,1524,26762,712,722985.4561205818,-37985.456120592535
905000,30.27108411,0.42,0.755,0.625,1524,26762,712,743591.0570383756,161408.94296161312
650000,29.24956422,0.98,0.55,0.831,1524,26762,712,742824.6954666593,-92824.69546667053
705000,31.49856511,0.753,0.782,1.938,1524,26762,712,751073.1702511897,-46073.17025119999
715000,29.30978576,0.864,0.338,0.982,1524,26762,712,737451.494450341,-22451.49445035241
600000,30.52954721,0.804,0.802,1.643,1524,26762,712,755336.5922141406,-155336.59221415152
770000,28.75800853,1.2,0.338,2.157,1524,26762,712,757269.811460498,12730.188539490824
651000,29.58474537,0.56,0.661,1.904,1524,26762,712,764268.3119558718,-113268.31195588241
648500,31.34067441,0.17,0.467,2.448,1524,26762,712,753216.7191117024,-104716.71911171252
467500,29.32435083,0.586,1.31,2.832,1524,26762,712,805517.0610960354,-338017.0610960459
792600,30.3407952,0.823,0.622,1.697,1524,26762,712,750700.2767136772,41899.72328631172
650000,29.58105052,0.794,0.478,1.384,1524,26762,712,747242.8772338021,-97242.87723381285
762000,29.83695754,1.054,0.394,1.468,1524,26762,712,740773.9625399441,21226.03746004503
735000,29.15575036,0.729,0.501,1.467,1524,26762,712,753676.8878365408,-18676.88783655178
600000,31.47974728,0.689,0.836,1.968,1524,26762,712,754339.7418191892,-154339.74181919967
785000,28.42703647,1.426,0.281,1.967,1524,26762,712,753069.7014884865,31930.298511502486
845000,31.78435401,0.199,0.483,0.115,1524,26762,712,714055.6177836342,130944.38221635536
645000,29.12190786,1.045,0.432,1.779,1524,26762,712,753305.4226037369,-108305.4226037479
710000,29.12733667,0.917,1.394,3.146,1524,26762,712,812366.4747993564,-102366.47479936703
730000,31.4159579,0.375,0.459,2.762,1524,26762,712,755250.9506116535,-25250.950611663793
695000,29.76112119,0.974,0.332,1.347,1524,26762,712,737897.6712799654,-42897.671279976574
775000,29.28933156,0.626,0.542,1.364,1524,26762,712,753423.2621358926,21576.73786409659
520000,31.72394251,1.163,0.485,1.708,1524,26762,712,730541.8073243701,-210541.80732438064
655000,31.52470737,1.448,0.558,1.386,1524,26762,712,727670.3362663379,-72670.33626634855
610000,32.02407116,1.489,0.622,1.58,1524,26762,712,728389.2283413324,-118389.22834134317
670000,31.26316001,0.672,0.407,1.543,1524,26762,712,733340.6880231116,-63340.68802312226
675000,32.36049061,0.089,0.918,0.961,1524,26762,712,739700.3681160978,-64700.368116108184
681000,29.61858812,0.328,0.373,1.019,1524,26762,712,741379.9542715373,-60379.95427154816
613000,31.75206772,0.241,0.571,0.182,1524,26762,712,718385.4353969716,-105385.43539698239
601000,29.15366325,0.989,0.492,1.835,1524,26762,712,756689.5355061213,-155689.5355061319
575000,30.78328826,1.587,0.727,0.873,1524,26762,712,731590.2779566243,-156590.27795663517
553000,31.91047485,1.378,0.695,1.675,1524,26762,712,734620.7655621185,-181620.76556212912
783000,30.20080712,0.446,0.674,0.675,1524,26762,712,741616.4586417514,41383.54135823777
630000,30.34358925,0.692,0.581,1.503,1524,26762,712,747280.2515520155,-117280.25155202644
916000,32.03611198,0.474,0.526,0.972,1524,26762,712,724201.783494421,191798.2165055686
840000,32.05232338,0.582,1.099,2.238,1524,26762,712,764554.2318932419,75445.76810674791
595000,30.79602149,0.713,0.132,2.095,1524,26762,712,734886.2735585703,-139886.2735585809
730000,30.80377822,0.618,0.677,1.601,1524,26762,712,749117.0223178943,-19117.022317904957
590000,31.46619188,0.862,0.407,1.665,1524,26762,712,731766.9579692762,-141766.9579692868
675000,29.90100312,0.252,0.906,2.164,1524,26762,712,777635.3379971865,-102635.33799719729
685000,31.58169141,0.587,0.972,2.117,1524,26762,712,761867.4855003331,-76867.48550034348
700000,31.39848803,0.96,1.019,0.97,1524,26762,712,744472.69402932,-44472.69402933065
660000,31.19517895,0.856,0.377,1.106,1524,26762,712,724482.5732317024,-64482.573231712944
701850,31.8387959,0.949,0.854,1.799,1524,26762,712,747037.9023600956,-45187.902360106156
700000,32.46467277,0.175,0.911,1.179,1524,26762,712,741098.7917831186,-41098.791783128974
615000,31.35671486,1.194,0.277,1.2,1524,26762,712,717687.5475607659,-102687.54756077661
680000,28.69588862,1.26,0.319,2.181,1524,26762,712,756918.8325193923,-76918.83251940337
825000,27.83042844,1.059,1.031,2.948,1524,26762,712,805404.4456075549,19595.554392434104
740000,29.21706235,0.621,1.161,2.76,1524,26762,712,799299.6702930282,-59299.67029303882
650000,31.93123177,1.129,0.484,1.702,1524,26762,712,728902.7788742527,-78902.77887426318
600000,29.20955311,0.47,0.505,1.409,1524,26762,712,754749.5012172342,-154749.50121724524
600000,31.95309376,0.454,1.023,2.215,1524,26762,712,763261.2296259927,-163261.22962600307
625000,31.92256541,0.315,0.339,0.218,1524,26762,712,707853.9825163586,-82853.98251636917
737000,30.80017365,0.238,0.458,1.004,1524,26762,712,734916.508464183,2083.4915358064823
738000,29.60009246,0.126,0.403,0.853,1524,26762,712,741934.4283741191,-3934.4283741298555
640000,30.86326117,0.397,0.385,0.946,1524,26762,712,729269.393569374,-89269.39356938475
625000,29.07094809,0.846,0.62,2.135,1524,26762,712,768186.4725840008,-143186.4725840118
582500,28.42199468,1.087,0.516,1.529,1524,26762,712,758457.0864837475,-175957.08648375876
575000,29.50688381,0.457,0.371,1.172,1524,26762,712,743482.488565685,-168482.4885656959
567500,32.25902692,0.247,0.75,0.771,1524,26762,712,729816.3285476458,-162316.32854765625
588000,28.33124522,1.267,0.416,1.77,1524,26762,712,757495.3878281771,-169495.38782818816
350000,29.99633092,1.152,0.339,0.365,1524,26762,712,719546.261715275,-369546.26171528595
581000,32.06856885,1.058,0.387,1.718,1524,26762,712,724833.1326173437,-143833.13261735404
575000,31.71039491,1.164,0.482,1.678,1524,26762,712,730076.9811511275,-155076.98115113823
757000,29.54454385,0.719,0.286,1.402,1524,26762,712,741091.5799319204,15908.42006806869
460000,32.01027045,1.201,0.357,1.832,1524,26762,712,724671.4695259288,-264671.4695259395
582400,32.23173817,0.618,0.609,1.382,1524,26762,712,730698.2837689966,-148298.28376900704
766000,29.21147984,0.423,0.409,0.987,1524,26762,712,744994.3575746212,21005.642425368045
675000,32.58223384,0.251,0.807,1.005,1524,26762,712,732737.3158737395,-57737.31587374973
680000,31.97687297,1.399,0.733,1.586,1524,26762,712,733962.5181415395,-53962.518141550194
530000,31.87201552,1.264,0.68,1.693,1524,26762,712,735653.6584122805,-205653.65841229117
637000,31.3983416,0.587,0.864,1.991,1524,26762,712,757376.1227371446,-120376.12273715515
550000,32.72662031,0.355,1.067,1.43,1524,26762,712,747085.7448425423,-197085.74484255243
720000,32.32805507,0.508,0.44,0.657,1524,26762,712,713227.8220318288,6772.177968160628
715000,32.9183581,0.373,0.905,1.315,1524,26762,712,737252.089975267,-22252.089975277246
350000,29.13827072,0.67,0.48,0.941,1524,26762,712,745498.7163048522,-395498.7163048629
485000,30.04301438,1.446,0.717,1.693,1524,26762,712,751428.7904884878,-266428.7904884988
805000,30.66094931,0.662,0.218,2.332,1524,26762,712,743449.7183203131,61550.28167967631
620000,28.40304058,1.517,0.282,2.059,1524,26762,712,753924.5727492054,-133924.57274921666
612000,31.14034603,0.487,0.504,2.035,1524,26762,712,747294.9991045943,-135294.99910460488
670000,31.86238733,1.258,0.639,1.696,1524,26762,712,734255.250225636,-64255.25022564666
660000,31.16178646,0.579,0.434,1.48,1524,26762,712,735119.25296521,-75119.2529652204
770000,30.01347216,0.387,0.791,2.043,1524,26762,712,769186.1288083224,813.8711916668594
600000,30.94694174,0.456,0.637,1.439,1524,26762,712,745272.9465131161,-145272.9465131267
442500,32.25902692,0.247,0.75,0.771,1524,26762,712,729816.3285476458,-287316.3285476561
650000,32.55469479,0.126,0.919,1.056,1524,26762,712,739172.7775928902,-89172.77759290049
662000,32.14255462,0.315,0.816,0.755,1524,26762,712,732535.1031268025,-70535.10312681273
720000,30.90155581,0.633,0.711,1.626,1524,26762,712,749825.8922083955,-29825.892208406236
898000,29.72582283,1.108,0.192,0.816,1524,26762,712,723515.6021954608,174484.39780452818
695000,32.23323475,1.004,0.301,1.763,1524,26762,712,721243.3103773782,-26243.310377388698
645000,29.60403469,0.396,0.327,1.086,1524,26762,712,740160.1274688586,-95160.12746886956
680800,29.27456827,0.628,0.557,1.367,1524,26762,712,754158.6375638712,-73358.63756388226
875000,28.41196757,1.356,1.415,3.615,1524,26762,712,822726.7468873113,52273.25311267765
620000,29.0297064,0.763,0.947,2.71,1524,26762,712,790670.909813208,-170670.90981321884
601000,31.89990657,0.616,0.392,0.978,1524,26762,712,719067.5478964008,-118067.54789641139
530000,29.39707764,0.948,0.429,0.892,1524,26762,712,738086.2682588098,-208086.26825882087
602000,28.12806211,1.679,0.347,2.41,1524,26762,712,762770.3220357664,-160770.3220357774
720000,29.66537225,0.7,0.48,1.726,1524,26762,712,752636.8675091076,-32636.86750911834
735000,32.36945731,0.831,0.248,0.743,1524,26762,712,703942.2864715029,31057.71352848653
695000,31.70693485,0.568,0.598,0.55,1524,26762,712,722573.2470471724,-27573.24704718311
870000,28.68696986,1.156,0.345,2.398,1524,26762,712,762228.5663078837,107771.43369210557
795000,30.96170156,1.153,0.906,1.274,1524,26762,712,746875.3966735904,48124.60332639873
845000,31.66969499,1.196,0.346,1.568,1524,26762,712,723225.8704896243,121774.12951036505
696000,30.30756321,0.554,0.512,1.973,1524,26762,712,753328.404031917,-57328.404031927654
720000,31.91097883,0.561,0.492,0.863,1524,26762,712,721552.1427698038,-1552.1427698141085
705000,30.68426737,0.373,0.838,1.351,1524,26762,712,754697.0546113832,-49697.05461139404
680000,29.61220129,0.645,0.561,1.803,1524,26762,712,757883.3009969685,-77883.30099697935
580000,31.322691,0.729,0.786,1.845,1524,26762,712,751550.1711163286,-171550.17111633896
600000,32.0769233,0.646,0.277,0.58,1524,26762,712,706744.0340681223,-106744.03406813301
880000,30.54815504,0.588,0.268,2.223,1524,26762,712,745344.8642031867,134655.1357968026
810000,29.55061874,0.978,0.368,0.881,1524,26762,712,733964.0688372394,76035.93116274932
768000,29.44122883,0.748,0.606,1.808,1524,26762,712,760281.184444519,7718.8155554701025
610000,30.3944726,0.276,0.61,1.065,1524,26762,712,744913.115872289,-134913.11587229956
770000,30.274413,0.629,0.578,1.867,1524,26762,712,753883.8028806418,16116.197119347757
715000,33.00892062,0.382,0.889,1.408,1524,26762,712,737187.8832705615,-22187.88327057196
725000,31.76716329,1.291,0.611,1.672,1524,26762,712,733349.3341600318,-8349.33416004248
750000,29.75004266,0.529,0.146,1.142,1524,26762,712,731596.3207067952,18403.67929319389
661000,31.81719107,1.031,0.901,1.009,1524,26762,712,736245.0355567692,-75245.0355567799
685000,30.78457134,0.863,0.768,1.564,1524,26762,712,750076.8223133374,-65076.8223133482
590000,32.38100976,0.699,0.23,0.679,1524,26762,712,703328.2992076797,-113328.29920769007
735000,32.62543449,0.289,1.037,1.35,1524,26762,712,746168.0110816911,-11168.01108170148
658000,31.36842057,0.764,0.218,1.496,1524,26762,712,723609.4902163288,-65609.4902163394
630000,31.49949042,1.152,0.845,1.152,1524,26762,712,737978.8451455869,-107978.84514559765
525000,31.36204355,0.554,0.809,1.998,1524,26762,712,755968.603665378,-230968.60366538833
610000,31.44462693,1.353,0.389,1.35,1524,26762,712,722136.0847576899,-112136.08475770068
800000,28.50296043,0.98,0.267,1.252,1524,26762,712,744856.2547135141,55143.74528647484
550266,31.87396171,1.144,0.757,1.716,1524,26762,712,740010.6993745416,-189744.69937455218
540000,32.14255462,0.315,0.816,0.755,1524,26762,712,732535.1031268025,-192535.1031268127
960000,30.53542072,0.271,0.709,0.738,1524,26762,712,742547.8547072164,217452.14529277294
520000,31.92997246,0.637,0.361,1.071,1524,26762,712,718847.0641490039,-198847.0641490145
690000,30.35092164,0.655,0.504,1.888,1524,26762,712,750456.1379891296,-60456.137989140414
650000,29.19519821,0.627,0.586,1.363,1524,26762,712,755916.4638667107,-105916.46386672155
990000,31.69724598,1.312,0.661,1.568,1524,26762,712,734113.019318986,255886.98068100336
676000,32.44876053,1.123,0.652,1.073,1524,26762,712,721308.0847875427,-45308.084787553285
735000,30.64739996,0.915,0.917,1.516,1524,26762,712,755827.7949390223,-20827.794939032916
820000,30.41360006,0.469,0.663,2.728,1524,26762,712,770511.0607436299,49488.93925635967
725000,31.58062695,0.795,0.779,1.975,1524,26762,712,750438.7637495908,-25438.763749601327
830000,31.4481804,0.191,0.686,2.327,1524,26762,712,758690.0123763061,71309.98762368356
720000,28.28821429,1.441,0.85,3.038,1524,26762,712,792455.9061818763,-72455.90618188746
510000,30.86365805,0.644,0.126,2.14,1524,26762,712,735358.7444758932,-225358.74447590363
645000,27.94328066,1.421,0.653,2.594,1524,26762,712,781257.273484986,-136257.27348499725
770000,32.17043464,0.286,0.737,0.884,1524,26762,712,731472.0522556137,38527.947744375895
650000,31.19078025,0.624,0.486,1.54,1524,26762,712,737393.3861887311,-87393.38618874161
602000,32.44490871,0.357,0.839,1.308,1524,26762,712,738868.5723822587,-136868.57238226914
690000,32.64209098,0.148,1.059,1.193,1524,26762,712,745709.5432934391,-55709.54329344951
513000,31.76555494,0.278,0.904,2.241,1524,26762,712,762250.4455628677,-249250.4455628781
710000,31.53647036,1.418,0.528,1.402,1524,26762,712,726918.9502218771,-16918.95022188762
750000,29.99341202,0.671,0.193,1.142,1524,26762,712,730040.022197837,19959.977802152192
680000,31.11032222,0.538,0.518,1.982,1524,26762,712,746838.8278057706,-66838.82780578101
685000,28.10535601,1.108,0.637,1.633,1524,26762,712,767288.3138045971,-82288.31380460839
640000,32.06012249,0.604,0.448,1.195,1524,26762,712,723251.6929302351,-83251.69293024535
745000,31.50023833,0.618,0.651,0.62,1524,26762,712,727049.7623899516,17950.237610037715
612000,29.53563178,0.983,0.385,0.867,1524,26762,712,734492.3616107982,-122492.36161080934
670000,28.91130929,1.01,0.492,2.166,1524,26762,712,763676.8177274142,-93676.81772742524
835000,28.73557602,1.108,0.391,2.377,1524,26762,712,763678.9279576605,71321.07204232848
323000,28.96165044,0.789,0.638,1.12,1524,26762,712,754821.6600837715,-431821.6600837825
570000,32.0621105,0.785,0.457,1.415,1524,26762,712,725354.5534024308,-155354.5534024415
750000,29.40751256,1.036,0.328,2.283,1524,26762,712,754586.94340834,-4586.943408350742
905000,29.14272372,0.86,0.214,1.061,1524,26762,712,735369.3224298113,169630.67757017742
610000,31.72117191,0.556,1.077,2.052,1524,26762,712,763978.7704626166,-153978.77046262688
822000,31.9490862,0.537,0.486,0.911,1524,26762,712,721932.8406444716,100067.15935551787
585000,29.12722634,0.931,0.519,1.934,1524,26762,712,759983.3165348147,-174983.31653482572
560000,32.29703542,0.557,0.389,0.614,1524,26762,712,710444.4512628803,-150444.45126289115
551000,32.03663219,0.434,0.175,0.338,1524,26762,712,701325.1666828443,-150325.16668285485
500000,31.98616441,0.578,0.421,1.063,1524,26762,712,721066.3528642189,-221066.3528642292
530000,30.2310464,0.583,0.415,1.295,1524,26762,712,739638.9435869188,-209638.94358692958
455000,30.13324258,1.439,0.1,0.618,1524,26762,712,710484.1059692965,-255484.10596930768
703800,29.21862083,0.792,0.656,1.988,1524,26762,712,766514.5545639677,-62714.554563978716
915000,31.79293919,1.2,0.552,1.764,1524,26762,712,733054.644831409,181945.3551685803
711000,28.90018269,0.915,0.59,2.392,1524,26762,712,771840.5088102226,-60840.50881023365
