price,distance_from_CBD,distance_from_closest_private_school,distance_from_closest_public_school,distance_from_closest_station,Violent.Crime,Non.Violent.Crime,Drug.offences
445000,40.08049901,1.742,0.455,1.842,1006,15761,441
630000,39.45318058,1.181,0.254,2.117,1006,15761,441
560000,39.55829521,1.261,0.357,2.16,1006,15761,441
520000,40.35340761,1.411,0.147,1.618,1006,15761,441
477000,39.50235069,1.207,0.343,2.114,1006,15761,441
620000,39.41842908,1.092,0.641,1.891,1006,15761,441
575000,40.00567073,1.679,0.422,1.946,1006,15761,441
585000,42.56654092,2.797,0.343,3.384,1006,15761,441
685000,42.16033676,2.653,0.682,4.074,1006,15761,441
615000,42.78268957,3.196,1.066,4.125,1006,15761,441
613000,41.76364094,2.104,0.811,3.598,1006,15761,441
899000,41.9132247,2.099,0.498,2.794,1006,15761,441
600000,41.29547995,0.698,0.132,1.836,1006,15761,441
547000,40.84132249,0.905,0.451,1.238,1006,15761,441
415000,41.84486585,0.241,0.394,1.041,1006,15761,441
575000,40.79020227,0.837,0.726,1.662,1006,15761,441
640000,41.63605844,0.521,0.501,0.651,1006,15761,441
465000,40.82661296,1.181,0.604,1.092,1006,15761,441
560000,42.23551212,0.648,0.578,1.355,1006,15761,441
635000,41.01044506,0.613,0.735,1.356,1006,15761,441
646000,41.5104916,0.149,0.687,1.281,1006,15761,441
525000,40.57935722,1.142,0.737,2.061,1006,15761,441
430000,40.6442294,0.996,0.368,1.54,1006,15761,441
721000,41.48835087,0.713,0.747,0.534,1006,15761,441
737000,42.85614575,3.123,0.699,3.669,1006,15761,441
672000,42.70385268,3.112,1.01,4.078,1006,15761,441
785000,41.84956723,2.137,0.658,3.455,1006,15761,441
725000,42.67206068,3.087,1.009,4.082,1006,15761,441
735000,42.16757495,2.563,0.822,3.847,1006,15761,441
470000,41.84682083,0.512,0.649,1.579,1006,15761,441
900000,41.1934723,0.424,0.729,1.334,1006,15761,441
550000,41.76794438,0.307,0.695,1.393,1006,15761,441
650000,42.59965457,3.106,1.052,4.276,1006,15761,441
653000,41.83300904,2.144,0.72,3.528,1006,15761,441
614500,42.31983788,2.521,0.054,3.118,1006,15761,441
625000,42.69750561,3.014,0.744,3.797,1006,15761,441
523000,42.75851179,3.068,0.761,3.797,1006,15761,441
720000,41.94458296,2.189,0.491,3.308,1006,15761,441
710000,42.21277951,2.4,0.204,2.909,1006,15761,441
640000,42.59787245,3.097,1.054,4.258,1006,15761,441
650000,42.10118172,2.499,0.783,3.832,1006,15761,441
590000,42.58808676,2.834,0.427,3.476,1006,15761,441
600000,41.56011987,1.886,0.864,3.525,1006,15761,441
590000,42.30994904,2.496,0.297,2.783,1006,15761,441
570000,42.93926233,3.221,0.811,3.766,1006,15761,441
590000,42.69059627,3.043,0.849,3.912,1006,15761,441
660000,42.41512897,2.897,0.9,4.145,1006,15761,441
655000,42.45984626,2.719,0.416,3.494,1006,15761,441
590000,42.70644748,2.998,0.67,3.711,1006,15761,441
632000,42.36398943,2.555,0.078,3.006,1006,15761,441
615000,42.42483406,2.931,0.892,4.202,1006,15761,441
520000,42.65577149,2.878,0.379,3.366,1006,15761,441
524000,42.52563931,2.807,0.533,3.607,1006,15761,441
595000,42.33985215,2.75,0.877,3.942,1006,15761,441
640000,42.55688637,3.036,1.028,4.195,1006,15761,441
730000,41.45332581,0.374,0.452,1.519,1006,15761,441
285000,42.33103991,0.715,0.465,1.235,1006,15761,441
430000,42.49574205,2.704,0.184,3.219,1006,15761,441
445000,42.33985215,2.75,0.877,3.942,1006,15761,441
625000,41.65027737,1.837,0.721,2.86,1006,15761,441
687000,42.33412365,2.52,0.254,2.827,1006,15761,441
1050000,40.72723292,0.893,0.524,1.56,1006,15761,441
630000,42.4880701,2.88,0.867,3.946,1006,15761,441
710000,42.50405182,3.014,0.962,4.243,1006,15761,441
415000,42.37220157,2.576,0.071,3.149,1006,15761,441
605000,42.11170378,2.566,0.696,3.972,1006,15761,441
750000,42.62252638,2.887,0.522,3.572,1006,15761,441
632500,42.10828485,2.615,0.628,4.086,1006,15761,441
615000,41.77300175,2.115,0.808,3.604,1006,15761,441
630000,42.74445345,3.015,0.626,3.642,1006,15761,441
642000,42.5954662,2.852,0.474,3.527,1006,15761,441
590000,41.5628252,0.179,0.649,1.33,1006,15761,441
647000,42.21760714,0.62,0.536,1.312,1006,15761,441
656000,40.6892613,1.034,0.646,1.976,1006,15761,441
660000,41.27520758,1.075,0.27,2.225,1006,15761,441
715000,42.19222226,2.379,0.219,2.905,1006,15761,441
685000,42.66240882,3.142,1.124,4.241,1006,15761,441
599000,42.33985215,2.75,0.877,3.942,1006,15761,441
690000,42.26068355,2.446,0.272,2.811,1006,15761,441
760000,42.38173167,2.578,0.032,3.079,1006,15761,441
420000,42.49574205,2.704,0.184,3.219,1006,15761,441
590000,42.70100361,3.088,0.95,4.016,1006,15761,441
685000,41.56011987,1.886,0.864,3.525,1006,15761,441
650000,41.25108305,1.05,0.236,2.198,1006,15761,441
610000,42.24824013,2.451,0.117,3.119,1006,15761,441
650000,42.79668223,3.236,1.14,4.201,1006,15761,441
776000,42.24556003,2.438,0.119,3.006,1006,15761,441
619000,42.80025445,3.039,0.56,3.51,1006,15761,441
580000,42.74374845,2.98,0.506,3.479,1006,15761,441
611000,42.11711261,2.421,0.574,3.567,1006,15761,441
587000,42.76387662,3,0.521,3.484,1006,15761,441
535000,42.42012043,2.847,0.939,4.014,1006,15761,441
725000,41.72098221,1.909,0.646,2.886,1006,15761,441
642000,42.71854408,3.024,0.722,3.766,1006,15761,441
660000,42.68268235,2.943,0.545,3.574,1006,15761,441
645000,42.08361908,2.596,0.604,4.09,1006,15761,441
643000,42.7644523,3.01,0.556,3.537,1006,15761,441
685000,42.89911008,3.172,0.753,3.714,1006,15761,441
545000,42.57322958,3.077,1.029,4.259,1006,15761,441
563000,42.90046789,3.202,0.839,3.827,1006,15761,441
632000,42.79415045,3.206,1.068,4.125,1006,15761,441
730000,36.3942263,1.877,1.415,2.367,478,2981,99
735000,36.35317187,1.927,1.447,2.303,478,2981,99
1180000,35.60182004,1.302,0.609,2.17,478,2981,99
950000,36.98542656,2.165,1.871,2.424,478,2981,99
1050000,36.01118589,1.741,1.187,2.097,478,2981,99
970000,36.17714946,1.811,1.285,2.378,478,2981,99
790000,36.43637727,1.89,1.44,2.37,478,2981,99
800000,36.5615234,2.083,1.651,2.233,478,2981,99
895000,36.0606652,1.808,1.247,2.337,478,2981,99
975000,35.58610875,1.423,0.734,2.09,478,2981,99
1100000,35.9994287,1.718,1.142,2.305,478,2981,99
885000,35.8309473,1.635,1.102,2.113,478,2981,99
940000,36.61361331,2.199,1.769,2.145,478,2981,99
715000,35.53375722,0.89,0.211,2.444,478,2981,99
635000,35.9599953,0.209,0.518,3.125,478,2981,99
715000,35.27720091,1.012,0.456,2.349,478,2981,99
617000,36.508156,0.527,0.813,3.394,478,2981,99
675000,35.63423504,0.632,0.216,2.703,478,2981,99
655000,35.29514609,1.017,0.436,2.334,478,2981,99
770000,37.13425462,1.105,1.295,3.451,478,2981,99
1050000,37.17144242,1.263,1.449,3.315,478,2981,99
965000,36.25145697,1.942,1.43,2.261,478,2981,99
1015000,36.89549249,2.163,1.828,2.367,478,2981,99
905000,36.67799226,1.869,1.51,2.511,478,2981,99
1205000,35.69368967,1.613,0.955,2.076,478,2981,99
1252000,35.52635611,1.538,0.845,1.987,478,2981,99
695000,35.93399919,0.349,0.364,2.993,478,2981,99
570000,35.27752642,1.146,0.489,2.187,478,2981,99
675000,35.45142565,0.992,0.311,2.342,478,2981,99
713000,35.37623645,0.828,0.516,2.479,478,2981,99
623000,35.7790056,0.835,0.332,2.571,478,2981,99
655000,35.92104947,0.677,0.203,2.752,478,2981,99
679000,36.03776414,0.105,0.414,3.177,478,2981,99
679000,35.40667989,0.727,0.579,2.666,478,2981,99
637000,35.45858581,0.727,0.452,2.582,478,2981,99
580000,35.89108393,0.639,0.149,2.753,478,2981,99
695000,35.7165385,0.765,0.263,2.576,478,2981,99
725000,35.48662188,0.701,0.426,2.604,478,2981,99
662500,35.92077843,0.204,0.434,3.116,478,2981,99
655000,36.13347187,0.518,0.258,3.001,478,2981,99
610000,35.29255874,0.832,0.722,2.649,478,2981,99
685000,37.75431067,0.535,0.735,3.444,478,2981,99
615000,37.05200462,0.499,0.436,3.59,478,2981,99
440000,37.97986757,0.573,0.432,3.872,478,2981,99
605000,37.18002937,0.381,0.498,2.2,478,2981,99
667000,36.07033284,1.038,0.804,1.56,478,2981,99
662500,35.74297292,1.14,1.045,1.457,478,2981,99
750000,37.47322212,0.823,0.777,1.726,478,2981,99
680000,35.87098857,0.869,1.102,1.254,478,2981,99
627000,36.80344771,0.374,0.459,2.126,478,2981,99
695000,36.69540479,0.319,0.132,2.368,478,2981,99
670000,36.16800537,0.85,0.901,1.442,478,2981,99
675000,36.33184047,0.964,0.646,2.8,478,2981,99
650000,37.55951946,0.816,0.758,1.686,478,2981,99
685000,36.18056259,0.833,0.433,2.008,478,2981,99
620000,35.88321912,1.17,0.804,1.703,478,2981,99
975000,36.47816242,0.531,0.138,2.208,478,2981,99
690000,37.5134688,0.184,0.412,2.576,478,2981,99
710000,37.34435443,0.543,1.065,1.487,478,2981,99
685000,37.42662119,0.589,0.573,2.091,478,2981,99
665000,37.8598161,0.615,0.575,4.413,478,2981,99
630000,36.6663499,0.542,0.772,3.727,478,2981,99
609000,37.78794785,0.613,0.609,3.626,478,2981,99
660000,36.74854113,0.529,0.637,3.677,478,2981,99
700000,38.16139882,0.816,0.457,4.262,478,2981,99
860000,36.80937989,0.562,0.597,3.592,478,2981,99
721000,36.42136128,0.623,0.545,3.24,478,2981,99
740000,37.39200636,0.396,0.203,3.829,478,2981,99
645000,37.06401817,0.281,0.666,3.203,478,2981,99
720000,36.5641302,0.503,0.709,3.513,478,2981,99
610000,38.04872973,0.654,0.398,4.03,478,2981,99
705000,37.16414682,0.283,0.684,3.331,478,2981,99
677000,37.7866921,0.539,0.771,3.393,478,2981,99
660000,37.87818626,0.495,0.645,3.49,478,2981,99
660000,37.87818626,0.495,0.645,3.49,478,2981,99
642000,37.99967456,0.429,0.454,3.674,478,2981,99
645000,38.07955012,0.753,0.44,4.158,478,2981,99
625000,37.41603454,0.414,0.507,3.564,478,2981,99
630000,37.67310045,0.539,0.339,3.898,478,2981,99
600000,37.24147977,0.154,0.151,2.75,478,2981,99
690000,37.10645888,0.778,0.925,1.799,478,2981,99
570000,35.9528221,1.116,0.77,1.68,478,2981,99
715000,36.17932263,0.971,0.718,1.629,478,2981,99
635000,36.41668994,0.329,0.8,3.45,478,2981,99
655000,35.55904151,0.939,0.447,2.388,478,2981,99
785000,35.57162521,0.685,0.316,2.598,478,2981,99
650000,35.23950843,1.116,0.688,2.166,478,2981,99
715000,35.53400274,0.843,0.385,2.45,478,2981,99
615000,35.30588249,0.828,0.66,2.588,478,2981,99
781000,35.63126308,0.947,0.443,2.419,478,2981,99
665000,35.78400918,0.346,0.517,3.05,478,2981,99
751005,35.58802376,0.775,0.319,2.518,478,2981,99
638000,37.3585723,0.658,0.825,3.951,478,2981,99
615000,38.04187893,0.85,0.835,4.536,478,2981,99
780000,37.89810005,0.667,0.638,4.472,478,2981,99
670000,37.715057,0.482,0.331,4.082,478,2981,99
670000,37.61723293,0.462,0.524,4.382,478,2981,99
685000,38.25159301,0.919,0.529,4.398,478,2981,99
625000,37.62176124,0.657,0.762,4.152,478,2981,99
637000,38.10720108,0.988,0.992,4.418,478,2981,99
655000,38.32340566,1.075,0.673,4.571,478,2981,99
657000,37.72626576,0.533,0.554,4.459,478,2981,99
550000,37.95554856,0.63,0.461,3.924,478,2981,99
645000,36.57274517,0.718,0.696,3.37,478,2981,99
640000,38.12416866,0.548,0.299,3.962,478,2981,99
850000,36.42217555,0.891,0.741,2.947,478,2981,99
610000,36.62706318,0.614,0.748,3.514,478,2981,99
730000,37.79320429,0.652,0.459,3.876,478,2981,99
850000,36.41277534,0.901,0.74,2.947,478,2981,99
700000,37.75793955,0.574,0.392,3.962,478,2981,99
586000,37.7420946,0.628,0.245,2.196,478,2981,99
700000,36.8754827,0.334,0.458,2.176,478,2981,99
739500,36.82220536,0.188,0.173,2.367,478,2981,99
798000,37.29766302,0.349,0.396,2.324,478,2981,99
705000,37.56118563,0.737,0.834,1.601,478,2981,99
845000,37.62208849,0.33,0.344,2.476,478,2981,99
622500,36.48337053,0.715,0.59,1.797,478,2981,99
580000,37.24279635,0.201,0.398,4.161,478,2981,99
558000,37.55014411,0.306,0.323,4.322,478,2981,99
680000,37.75327084,0.551,0.562,4.481,478,2981,99
655000,37.46176772,0.199,0.177,4.175,478,2981,99
635000,37.47538188,0.222,0.141,4.137,478,2981,99
705000,37.78694969,0.566,0.558,4.47,478,2981,99
602500,38.04070183,0.958,0.985,4.343,478,2981,99
660000,37.47879652,0.545,0.68,4.138,478,2981,99
665000,37.31617159,0.561,0.734,4.021,478,2981,99
970000,35.49212257,1.358,0.652,2.072,478,2981,99
910000,36.38992889,2.017,1.54,2.226,478,2981,99
825000,36.76784804,1.527,1.295,2.926,478,2981,99
985000,35.9275679,1.748,1.166,2.225,478,2981,99
1080000,36.80950588,1.602,1.367,2.878,478,2981,99
835000,36.68677294,1.463,1.211,2.936,478,2981,99
930000,36.06106153,1.671,1.116,2.378,478,2981,99
940000,37.02153382,1.498,1.484,3.053,478,2981,99
1050000,35.97264177,1.76,1.219,2.241,478,2981,99
987000,36.99996249,1.476,1.452,3.07,478,2981,99
827500,36.67223454,1.644,1.332,2.737,478,2981,99
977450,36.972742,2.069,1.791,2.509,478,2981,99
895000,36.75859574,1.798,1.485,2.637,478,2981,99
1180000,35.7412898,1.557,0.909,2.138,478,2981,99
980000,36.92524902,2.133,1.813,2.42,478,2981,99
1100000,35.9994287,1.718,1.142,2.305,478,2981,99
980000,36.10680696,1.834,1.279,2.095,478,2981,99
955000,36.77974694,2.126,1.758,2.32,478,2981,99
955000,36.77974694,2.126,1.758,2.32,478,2981,99
832000,36.22987982,1.838,1.327,2.36,478,2981,99
1250000,36.64546007,1.982,1.592,2.379,478,2981,99
720000,36.41099699,0.298,0.745,3.49,478,2981,99
651000,35.28218535,0.998,0.61,2.291,478,2981,99
665000,36.30304523,0.63,0.446,3.108,478,2981,99
660000,36.078767,0.286,0.254,3.08,478,2981,99
812000,36.37306506,0.392,0.509,3.318,478,2981,99
625000,36.05796316,0.213,0.298,3.108,478,2981,99
655000,36.21259981,0.77,0.455,2.955,478,2981,99
691000,36.26806097,0.462,0.383,3.157,478,2981,99
645000,35.63744682,0.534,0.334,2.766,478,2981,99
635000,36.25985854,0.773,0.488,2.999,478,2981,99
750000,35.42364265,0.742,0.502,2.588,478,2981,99
635000,35.19056474,1.104,0.71,2.186,478,2981,99
680000,35.40816525,0.96,0.516,2.325,478,2981,99
610000,35.25309988,1.014,0.637,2.279,478,2981,99
760000,35.46472073,0.759,0.426,2.533,478,2981,99
635200,35.77569206,0.361,0.367,2.952,478,2981,99
667000,35.0569068,1.242,0.851,2.056,478,2981,99
903000,36.3619112,0.717,0.292,2.44,478,2981,99
610000,37.1729973,0.433,0.558,2.142,478,2981,99
497000,36.79552901,0.743,0.84,1.824,478,2981,99
744000,36.2468946,0.902,0.497,2.562,478,2981,99
795000,37.646081,0.28,0.386,2.592,478,2981,99
812500,36.23780426,0.414,0.544,3.155,478,2981,99
822500,36.20031905,0.414,0.506,3.12,478,2981,99
620000,35.45971076,0.816,0.296,2.53,478,2981,99
640000,35.52415803,0.678,0.345,2.69,478,2981,99
586000,35.36560169,0.825,0.452,2.58,478,2981,99
726000,36.508156,0.527,0.813,3.394,478,2981,99
450000,36.38702725,0.692,0.657,3.134,478,2981,99
555000,36.36466517,0.439,0.674,3.274,478,2981,99
615000,35.5187648,0.921,0.235,2.414,478,2981,99
630000,35.46684304,0.751,0.349,2.616,478,2981,99
600000,36.39937274,0.428,0.721,3.327,478,2981,99
630000,36.508156,0.527,0.813,3.394,478,2981,99
771000,35.73602158,0.947,0.268,2.47,478,2981,99
485000,36.45048423,0.572,0.731,3.283,478,2981,99
530000,35.41555077,0.843,0.343,2.512,478,2981,99
650000,35.21932058,1.051,0.515,2.327,478,2981,99
640000,36.03499462,0.744,0.334,2.787,478,2981,99
760000,35.95519607,0.778,0.276,2.71,478,2981,99
670000,35.22354464,1.062,0.509,2.307,478,2981,99
615000,35.49888696,0.686,0.386,2.698,478,2981,99
700000,35.62002345,0.991,0.281,2.386,478,2981,99
535000,35.57306375,0.957,0.245,2.396,478,2981,99
595000,35.93194567,0.231,0.507,3.106,478,2981,99
528000,36.03748135,0.731,0.332,2.796,478,2981,99
514000,36.41076017,0.47,0.716,3.308,478,2981,99
692000,36.03213926,0.867,0.44,2.749,478,2981,99
665000,35.07005772,1.231,0.838,2.065,478,2981,99
625000,35.84519996,0.694,0.194,2.692,478,2981,99
630000,35.12295956,1.149,0.772,2.152,478,2981,99
650000,35.39818482,0.83,0.489,2.465,478,2981,99
660000,35.33650055,1.026,0.589,2.257,478,2981,99
753000,35.87293075,0.263,0.365,3.036,478,2981,99
601000,35.50462472,0.636,0.484,2.716,478,2981,99
649500,35.79563877,0.753,0.248,2.628,478,2981,99
750000,36.27061421,0.718,0.462,3.035,478,2981,99
729000,36.21186793,0.367,0.339,3.152,478,2981,99
715000,35.40646298,0.806,0.485,2.495,478,2981,99
651111,35.48391597,0.863,0.423,2.422,478,2981,99
660000,35.28861785,0.911,0.602,2.41,478,2981,99
625000,36.375568,0.313,0.556,3.382,478,2981,99
670000,36.12369341,0.487,0.242,3.008,478,2981,99
639000,36.25110248,0.579,0.384,3.081,478,2981,99
640000,35.63126308,0.947,0.443,2.419,478,2981,99
610000,35.70422887,0.843,0.338,2.521,478,2981,99
635000,35.83613742,0.402,0.172,2.884,478,2981,99
640000,37.73715224,0.363,0.325,2.597,478,2981,99
620000,37.37235757,0.618,0.662,2.012,478,2981,99
595000,37.1779922,0.407,0.527,2.172,478,2981,99
642000,37.55951946,0.816,0.758,1.686,478,2981,99
625000,37.41491157,0.482,0.519,2.241,478,2981,99
705000,36.36561505,0.684,0.241,2.37,478,2981,99
598000,36.37667631,0.634,0.201,2.209,478,2981,99
575000,36.46857831,0.541,0.125,2.231,478,2981,99
650000,35.95024113,1.083,0.872,1.533,478,2981,99
610000,35.88042824,0.932,1.061,1.33,478,2981,99
621000,37.61372172,0.826,0.743,1.674,478,2981,99
608000,36.74175465,0.635,0.697,1.884,478,2981,99
687500,37.76475683,0.411,0.263,2.542,478,2981,99
640000,36.53916736,0.749,0.683,1.749,478,2981,99
645000,37.27295463,0.632,0.746,1.953,478,2981,99
620000,36.47816242,0.531,0.138,2.208,478,2981,99
735000,36.59124296,0.418,0.096,2.271,478,2981,99
640000,37.23174958,0.392,0.491,2.209,478,2981,99
730000,36.14191453,0.874,0.476,1.977,478,2981,99
640000,36.14013826,0.954,0.655,1.711,478,2981,99
625000,35.9715528,0.911,0.991,1.375,478,2981,99
612000,37.24147977,0.154,0.151,2.75,478,2981,99
635000,36.33779112,0.908,0.747,1.611,478,2981,99
580000,37.09066124,0.622,1.132,1.608,478,2981,99
630000,35.75448513,1.013,1.13,1.321,478,2981,99
605000,37.13933207,0.587,0.726,1.983,478,2981,99
649950,37.51905937,0.161,0.412,2.613,478,2981,99
625000,36.81573661,0.673,0.783,1.885,478,2981,99
641000,37.719682,0.428,0.77,3.131,478,2981,99
666000,36.83025495,0.652,0.639,3.459,478,2981,99
575000,36.87355242,0.547,0.554,3.571,478,2981,99
630000,37.04480317,0.404,0.379,3.687,478,2981,99
650000,36.93809743,0.326,0.49,3.918,478,2981,99
735000,36.74735117,0.641,0.671,3.523,478,2981,99
665000,37.89344231,0.524,0.553,3.66,478,2981,99
725000,36.90130942,0.363,0.523,3.886,478,2981,99
707000,36.93681925,0.338,0.518,3.946,478,2981,99
840000,38.12496815,0.264,0.424,3.574,478,2981,99
523000,38.06741227,0.527,0.345,3.896,478,2981,99
615000,37.17930267,0.145,0.596,3.202,478,2981,99
611000,36.97992637,0.413,0.747,3.252,478,2981,99
440000,36.73218106,0.571,0.653,3.622,478,2981,99
672500,37.53560885,0.452,0.242,3.882,478,2981,99
700000,37.13060945,0.696,1.045,1.678,478,2981,99
512000,36.40430993,0.609,0.243,2.109,478,2981,99
610000,37.24147977,0.154,0.151,2.75,478,2981,99
630000,37.24147977,0.154,0.151,2.75,478,2981,99
550000,36.2118569,0.895,0.619,1.73,478,2981,99
745000,36.29481405,0.73,0.28,2.272,478,2981,99
650000,35.99750418,1.075,0.737,1.689,478,2981,99
505000,36.84438892,0.815,1.014,1.748,478,2981,99
680000,36.27940928,0.936,0.744,1.602,478,2981,99
657500,36.39506691,0.63,0.179,2.3,478,2981,99
652000,35.87258709,0.883,1.112,1.271,478,2981,99
629000,36.71359812,0.576,0.61,1.928,478,2981,99
635500,37.13986859,0.768,0.97,1.747,478,2981,99
630000,37.62390398,0.406,0.317,2.381,478,2981,99
660000,36.47816242,0.531,0.138,2.208,478,2981,99
620000,37.24147977,0.154,0.151,2.75,478,2981,99
675000,35.79689962,1.182,0.958,1.539,478,2981,99
688000,38.14061532,0.998,0.946,4.468,478,2981,99
730000,36.48189696,0.595,0.597,3.327,478,2981,99
640000,37.73113706,0.444,0.756,3.093,478,2981,99
680000,36.7015252,0.599,0.684,3.596,478,2981,99
665000,36.73218106,0.571,0.653,3.622,478,2981,99
565000,37.8396995,0.537,0.746,3.371,478,2981,99
675000,37.79295805,0.57,0.411,4.046,478,2981,99
638000,36.97317,0.408,0.765,3.234,478,2981,99
678000,37.713236,0.518,0.34,3.993,478,2981,99
573000,36.96556625,0.354,0.65,3.128,478,2981,99
615000,38.02362406,0.766,0.509,4.189,478,2981,99
560000,36.65322314,0.529,0.785,3.716,478,2981,99
550000,37.60451913,0.346,0.61,3.014,478,2981,99
660000,36.46807942,0.478,0.594,3.385,478,2981,99
508000,37.24894357,0.519,0.373,3.63,478,2981,99
660000,37.92253426,0.473,0.74,3.305,478,2981,99
580000,37.20531099,0.267,0.671,3.353,478,2981,99
610000,37.9335261,0.448,0.69,3.363,478,2981,99
632500,36.68434402,0.586,0.598,1.914,478,2981,99
700000,36.75093091,0.522,0.582,1.983,478,2981,99
1100000,36.4806429,0.758,0.447,2.7,478,2981,99
630000,37.92128694,0.678,0.634,4.434,478,2981,99
600000,37.61140533,0.362,0.353,4.344,478,2981,99
590000,36.9082979,0.467,0.494,3.658,478,2981,99
622000,37.10462666,0.601,0.802,3.846,478,2981,99
795000,38.37260593,1.169,0.799,4.684,478,2981,99
619000,37.96652172,0.856,0.882,4.369,478,2981,99
700000,37.31617159,0.561,0.734,4.021,478,2981,99
530000,38.16354795,0.913,0.625,4.451,478,2981,99
656100,37.28864852,0.498,0.677,4.047,478,2981,99
565100,37.7843809,0.688,0.741,4.316,478,2981,99
655000,38.38680106,1.203,0.861,4.64,478,2981,99
670000,38.33361021,1.141,0.828,4.641,478,2981,99
666000,37.32593161,0.27,0.439,4.198,478,2981,99
562000,37.15280951,0.18,0.39,4.117,478,2981,99
580000,37.52319835,0.698,0.833,4.021,478,2981,99
527000,37.27140542,0.419,0.602,4.071,478,2981,99
605000,37.42275175,0.501,0.649,4.139,478,2981,99
550000,37.05405861,0.368,0.579,3.946,478,2981,99
530000,37.99150741,0.75,0.701,4.455,478,2981,99
